(0.0004107952117919922, 210.93959989067488, 97.52394296321198)
(0.0015919208526611328, 97.67372766238682, 138.74804057037812)
(0.002752542495727539, 66.61795146717125, -93.14343375173522)
(0.003890514373779297, 259.2454032918064, -34.66674365479187)
(0.005109548568725586, -18.264085932125766, 100.32718306166153)
(0.0063381195068359375, 200.77253656238506, 75.85125376283118)
(0.007620811462402344, 98.61067483711248, 302.2766084275353)
(0.008883237838745117, 86.45175637248792, 90.4544021069163)
(0.010098695755004883, 39.01345383430403, 142.68668855587862)
(0.011293888092041016, 118.53339680457684, 14.56725515681849)
(0.012469768524169922, -74.92917828883614, -181.72685832104418)
(0.013642549514770508, 214.30052566697327, -115.93615148450425)
(0.014824867248535156, 16.059049181162067, 28.331752074051025)
(0.016010046005249023, 68.84409562749374, 264.4936669663226)
(0.017199039459228516, -104.85023896214065, -35.93613788203349)
(0.018395185470581055, -87.08414016160253, -47.25848927365632)
(0.019626617431640625, -107.61361791751199, 101.84558834282848)
(0.020901918411254883, 63.32982297817499, 102.43881104278454)
(0.022168874740600586, 235.15269358490804, -27.390357303997988)
(0.023435115814208984, 92.507903771351, 138.36687563393775)
(0.02469491958618164, 29.766956362558048, 24.408577080768083)
(0.02599167823791504, 128.28715270549824, 189.87557903208315)
(0.027362346649169922, 6.538649822072671, 64.41281351736238)
(0.028672456741333008, -6.256504195649072, -150.93508432504234)
(0.030032873153686523, 18.30425844939144, 61.09675541168444)
(0.031311988830566406, 37.869209470238495, -90.96504185343719)
(0.03254127502441406, 187.3167205045086, 102.49646031977535)
(0.033754587173461914, 289.5407057012571, 122.56401726702494)
(0.034967660903930664, -4.40036103094495, -24.10286043202305)
(0.03619527816772461, 239.87314811982506, 73.70411070855457)
(0.03749561309814453, 68.64718096120713, 136.0775883793342)
(0.03876233100891113, -184.42409859361493, 176.8767264679992)
(0.039995670318603516, 40.5110562559514, 332.2738055517058)
(0.0411982536315918, 87.29231520168558, 106.10542175305457)
(0.042462825775146484, -31.77132459112812, -18.03744276226145)
(0.04369235038757324, 156.99973698320576, 143.37582154869585)
(0.04491829872131348, 207.78803617309256, 146.959396603209)
(0.04613161087036133, 38.65040641374078, 35.80513948842829)
(0.04737210273742676, -12.3914074520751, 272.94111237729237)
(0.048560142517089844, 8.759700393191196, 213.01790005917928)
(0.04973769187927246, -32.66050777201178, -33.449824175281194)
(0.05089998245239258, 69.06921485704768, 121.6700819095536)
(0.052108049392700195, 376.5794851302768, 255.7277754354854)
(0.05328774452209473, 135.60970458394868, 88.491802720169)
(0.054497480392456055, 328.02157267743934, 205.7470069739584)
(0.05573725700378418, 180.5615596317463, 214.9682497063183)
(0.056974172592163086, 269.95983175021684, 120.5267327458881)
(0.05821418762207031, -164.3222959186457, 163.98027776331838)
(0.059442758560180664, 155.45499029941922, 183.1332448282999)
(0.060654401779174805, -10.806078839879689, 407.11653552398235)
(0.061881065368652344, 440.89529424980645, -43.76835128374452)
(0.06310844421386719, -110.6976916256846, 72.03656760705033)
(0.0643625259399414, 177.63033072499638, 115.5299999533144)
(0.06560873985290527, 411.60913825567695, 5.823854753207698)
(0.06682562828063965, 85.62935634309775, -1.2606317476974027)
(0.06805610656738281, 325.71268289846284, 86.67563800648819)
(0.06927657127380371, -60.567432425943196, 160.70074544627857)
(0.07053232192993164, 190.54333389672735, 239.8349349613909)
(0.07185792922973633, 230.14920589464336, -73.51772331396111)
(0.0731501579284668, -90.8593433310001, -39.5115590654427)
(0.07449102401733398, -217.5788791868622, 138.03413973553194)
(0.07577395439147949, -158.30974547662356, 17.98293536994136)
(0.07707405090332031, -67.35836256647917, 53.03892492029548)
(0.0784153938293457, 220.3862308431473, 215.42136273116978)
(0.07974624633789062, 131.8127985928714, 372.25631499879)
(0.08105039596557617, 216.43349376768765, 178.23880481429066)
(0.0824425220489502, 82.41109770747369, 104.94279043419925)
(0.08377289772033691, 151.385179940488, 193.00994098148217)
(0.08507966995239258, -24.194614465229336, 236.08289219479707)
(0.08644366264343262, -26.307751167860857, -27.46467112503572)
(0.08768367767333984, 88.4610702268337, 166.11540252210614)
(0.08898258209228516, 171.37942357153167, -83.41939493406727)
(0.0903007984161377, 326.85888163541733, 42.76463941071067)
(0.09154725074768066, 107.79723009610004, 15.0870125262568)
(0.09284591674804688, 17.219942795051736, 220.2706250913623)
(0.09413433074951172, -76.12166048995934, 186.66078470869655)
(0.09540152549743652, 159.2567917100602, 184.09042937739855)
(0.09666299819946289, 90.6673341404027, -64.91817338627146)
(0.09792780876159668, -114.04616818835945, 135.74695690881407)
(0.09922337532043457, 182.42253836676878, 174.18676028484305)
(0.10053181648254395, 89.70061452243242, -42.49100623004165)
(0.10190629959106445, 215.06684486357636, 118.39643193916689)
(0.1031808853149414, -104.39099222218437, 143.927366888103)
(0.1045067310333252, 165.41834273211623, -134.0141996051029)
(0.10589241981506348, -67.5165332462779, 52.66443090984213)
(0.10721254348754883, 234.53804098612767, 162.19164060113792)
(0.10857605934143066, 163.44328426062128, 86.1908991807632)
(0.10992789268493652, 107.19032806739436, 195.20697010556182)
(0.11127686500549316, 119.02860078996615, 276.16377767024494)
(0.11265683174133301, 227.74176028889272, 133.66703723561136)
(0.1139986515045166, 88.42496458507631, -14.541350586039755)
(0.11536478996276855, 340.37170260488637, -51.52626981875886)
(0.11672759056091309, 240.3321150824984, 135.36611584297353)
(0.11818122863769531, -42.22035510597979, 194.65611919739095)
(0.11962342262268066, 144.68037069313414, 39.12151634729722)
(0.12108373641967773, -0.6426334251249557, 201.93485180418276)
(0.12249398231506348, 185.41974734803006, 84.65594901545184)
(0.12372207641601562, -4.079281820319366, -69.39656788045019)
(0.1249690055847168, -110.00853392989109, 37.8717588404325)
(0.1262040138244629, 253.9379710041164, 41.66316842892078)
(0.12740254402160645, 202.4409314444432, -10.190500770253621)
(0.12859225273132324, 177.12653865659806, 47.80697250840882)
(0.1297612190246582, 100.70100168491057, 44.534438639404506)
(0.13095879554748535, 159.08597486714035, 106.93593420667725)
(0.13213396072387695, 144.80577033558347, 155.12931323729887)
